rgn_id,stock_id_taxonkey,year,mean_catch
6,Hyporhamphus spp.,1988,
6,Larimus spp.,1988,
6,Lutjanus spp.,1988,
6,Makaira spp.,1988,
6,Menudo (otras especies pequeñas),1988,
6,Mugil spp.,1988,
6,Mycteroperca spp.,1988,
6,Opisthonema spp.,1988,82706.4
6,Prionotus spp.,1988,
6,Rhinobatus spp,1988,
6,Selene spp.,1988,
6,Seriola spp.,1988,
6,Acanthocybium solandri,1988,
6,Aetobatus narinari,1988,
6,Alopias pelagicus,1988,
6,Alopias superciliosus,1988,
6,Alopias vulpinus,1988,
6,Anchoa nasus,1988,
6,Caranx vinctus,1988,
6,Carcharhinus brachyurus,1988,
6,Carcharhinus falciformis,1988,
6,Carcharhinus galapagensis,1988,
6,Carcharhinus leucas,1988,
6,Carcharhinus limbatus,1988,
6,Carcharhinus longimanus,1988,
6,Carcharhinus obscurus,1988,
6,Carcharhinus porosus,1988,
6,Cetengraulis mysticetus,1988,33738.4
6,Chloroscombrus orqueta,1988,
6,Conodon macrops,1988,
6,Coryphaena hippurus,1988,
6,Dasyatis longa,1988,
6,Decapterus macrosoma,1988,
6,Dosidicus gigas,1988,
6,Echinorhinus cookei,1988,
6,Engraulis ringens,1988,
6,Etrumeus teres,1988,3686
6,Euthynnus lineatus,1988,
6,Fistularia corneta,1988,
6,Gaelorhinus galeus,1988,
6,Galeocerdo cuvier,1988,
6,Ginglymostoma cirratum,1988,
6,Istiophorus platypterus,1988,
6,Isurus oxyrinchus,1988,
6,Isurus paucus,1988,
6,Kajikia audax,1988,
6,Katsuwonus pelamis,1988,
6,Lepidocybium flavobrunneum,1988,
6,Makaira nigricans,1988,
6,Merluccius gayi gayi,1988,
6,Microlepidotus brevipinnis,1988,
6,Mobula munkiana,1988,
6,Mustelus henlei,1988,
6,Mustelus lunulatus,1988,
6,Nasolamia velox,1988,
6,Negaprion brevirostris,1988,
6,Notorhynchus cepedianus,1988,
6,Odontaspis noronhai,1988,
6,Oligoplites altus,1988,
6,Orthopristis chalceus,1988,
6,Peprilus medius,1988,
6,Prionace glauca,1988,
6,Pseudocarcharias kamoharai,1988,
6,Sarda orientalis,1988,
6,Sardinops sagax,1988,152934.8
6,Scomber japonicus,1988,102219.2
6,Scomberomorus sierra,1988,
6,Selar crumenophthalmus,1988,
6,Sphyraena ensis,1988,
6,Sphyrna lewini,1988,
6,Sphyrna mokarran,1988,
6,Sphyrna tiburo,1988,
6,Sphyrna zygaena,1988,
6,Squatina californica,1988,
6,Tetrapturus angustirostris,1988,
6,Thunnus albacares albacares,1988,
6,Thunnus obesus,1988,
6,Trachurus murphyi,1988,
6,Trichiurus lepturus,1988,
6,Xiphias gladius,1988,
6,Anchoa spp.,1989,
6,Anisotremus spp.,1989,
6,Arius spp.,1989,
6,Auxis spp.,1989,
6,Caranx spp.,1989,
6,Centropomus spp.,1989,
6,Cynoscion spp.,1989,
6,Eucinostomus spp.,1989,
6,Haemulon spp.,1989,
6,Hyporhamphus spp.,1989,
6,Larimus spp.,1989,
6,Lutjanus spp.,1989,
6,Makaira spp.,1989,
6,Menudo (otras especies pequeñas),1989,
6,Mugil spp.,1989,
6,Mycteroperca spp.,1989,
6,Opisthonema spp.,1989,75915.6
6,Prionotus spp.,1989,
6,Rhinobatus spp,1989,
6,Selene spp.,1989,
6,Seriola spp.,1989,
6,Acanthocybium solandri,1989,
6,Aetobatus narinari,1989,
6,Alopias pelagicus,1989,
6,Alopias superciliosus,1989,
6,Alopias vulpinus,1989,
6,Anchoa nasus,1989,
6,Caranx vinctus,1989,
6,Carcharhinus brachyurus,1989,
6,Carcharhinus falciformis,1989,
6,Carcharhinus galapagensis,1989,
6,Carcharhinus leucas,1989,
6,Carcharhinus limbatus,1989,
6,Carcharhinus longimanus,1989,
