rgn_id,stock_id,year,bbmsy
2,Coryphaena_hippurus-87,2007,1.875711219
2,Coryphaena_hippurus-87,2008,1.838459809
2,Coryphaena_hippurus-87,2009,1.795148097
2,Coryphaena_hippurus-87,2010,1.763735471
2,Coryphaena_hippurus-87,2011,1.726601541
2,Coryphaena_hippurus-87,2012,1.694057587
2,Coryphaena_hippurus-87,2013,1.639933071
2,Coryphaena_hippurus-87,2014,1.515309319
2,Coryphaena_hippurus-87,2015,1.29503277
2,Coryphaena_hippurus-87,2016,1.036534845
2,Coryphaena_hippurus-87,2017,0.771992757
2,Cynoscion_analis-87,2001,0.570614
2,Cynoscion_analis-87,2002,0.4559912
2,Cynoscion_analis-87,2003,0.3726674
2,Cynoscion_analis-87,2004,0.3165794
2,Cynoscion_analis-87,2005,0.2757142
2,Cynoscion_analis-87,2006,0.2480147
2,Cynoscion_analis-87,2007,0.2238505
2,Cynoscion_analis-87,2008,0.2139476
2,Cynoscion_analis-87,2009,0.2030929
2,Cynoscion_analis-87,2010,0.1816388
2,Cynoscion_analis-87,2011,0.1608549
2,Cynoscion_analis-87,2012,0.1476827
2,Cynoscion_analis-87,2013,0.145279
2,Cynoscion_analis-87,2014,0.1555662
2,Cynoscion_analis-87,2015,0.1952377
2,Cynoscion_analis-87,2016,0.2448713
2,Cynoscion_analis-87,2017,0.3062884
2,Dissostichus_eleginoides-87,2001,0.5950815
2,Dissostichus_eleginoides-87,2002,0.55161
2,Dissostichus_eleginoides-87,2003,0.5062348
2,Dissostichus_eleginoides-87,2004,0.4715778
2,Dissostichus_eleginoides-87,2005,0.4520563
2,Dissostichus_eleginoides-87,2006,0.4351438
2,Dissostichus_eleginoides-87,2007,0.4226812
2,Dissostichus_eleginoides-87,2008,0.4165615
2,Dissostichus_eleginoides-87,2009,0.4125024
2,Dissostichus_eleginoides-87,2010,0.408509
2,Dissostichus_eleginoides-87,2011,0.4050074
2,Dissostichus_eleginoides-87,2012,0.4010848
2,Dissostichus_eleginoides-87,2013,0.400814
2,Dissostichus_eleginoides-87,2014,0.4054794
2,Dissostichus_eleginoides-87,2015,0.4142298
2,Dissostichus_eleginoides-87,2016,0.4222645
2,Dissostichus_eleginoides-87,2017,0.4332945
2,Engraulis_ringens-87,2001,1.121867
2,Engraulis_ringens-87,2002,1.115941
2,Engraulis_ringens-87,2003,1.224711
2,Engraulis_ringens-87,2004,1.661211
2,Engraulis_ringens-87,2005,1.602341
2,Engraulis_ringens-87,2006,1.294444
2,Engraulis_ringens-87,2007,1.621896
2,Engraulis_ringens-87,2008,1.181367
2,Engraulis_ringens-87,2009,1.042298
2,Engraulis_ringens-87,2010,1.326106
2,Engraulis_ringens-87,2011,1.673946
2,Engraulis_ringens-87,2012,1.332502
2,Engraulis_ringens-87,2013,1.539312
2,Engraulis_ringens-87,2014,1.117689
2,Engraulis_ringens-87,2015,1.017967
2,Engraulis_ringens-87,2016,0.8949213
2,Engraulis_ringens-87,2017,1.349983
2,Ethmidium_maculatum-87,2001,1.27236
2,Ethmidium_maculatum-87,2002,1.176447
2,Ethmidium_maculatum-87,2003,1.200199
2,Ethmidium_maculatum-87,2004,1.233976
2,Ethmidium_maculatum-87,2005,1.270367
2,Ethmidium_maculatum-87,2006,1.23583
2,Ethmidium_maculatum-87,2007,1.218493
2,Ethmidium_maculatum-87,2008,1.163502
2,Ethmidium_maculatum-87,2009,1.0682
2,Ethmidium_maculatum-87,2010,0.992833
2,Ethmidium_maculatum-87,2011,0.9874556
2,Ethmidium_maculatum-87,2012,1.020471
2,Ethmidium_maculatum-87,2013,1.119419
2,Ethmidium_maculatum-87,2014,1.281305
2,Ethmidium_maculatum-87,2015,1.409962
2,Ethmidium_maculatum-87,2016,1.502633
2,Ethmidium_maculatum-87,2017,1.485792
2,Genypterus_maculatus-87,2001,0.3259882
2,Genypterus_maculatus-87,2002,0.2778224
2,Genypterus_maculatus-87,2003,0.2307097
2,Genypterus_maculatus-87,2004,0.1782152
2,Genypterus_maculatus-87,2005,0.138286
2,Genypterus_maculatus-87,2006,0.1192191
2,Genypterus_maculatus-87,2007,0.1071482
2,Genypterus_maculatus-87,2008,0.1031694
2,Genypterus_maculatus-87,2009,0.1084091
2,Genypterus_maculatus-87,2010,0.1207391
