year,rgn_id,fao_rgn,taxon_scientific_name,taxon_common_name,taxon_key,tons,stock_id
1989,137,87,Bramidae,Pomfrets,400319,1471.77882237711,Bramidae-87
1989,137,87,Carangidae,"Jacks, pompanos",400314,19519.9804664995,Carangidae-87
1989,137,87,Carcharhinidae,Requiem sharks,400011,1396.07486236637,Carcharhinidae-87
1989,137,87,Carcharhinus falciformis,Silky shark,600868,236.99351653999,Carcharhinus_falciformis-87
1989,137,87,Carcharhinus longimanus,Oceanic whitetip shark,600875,0.464297031783002,Carcharhinus_longimanus-87
1989,137,87,Cetengraulis mysticetus,Pacific anchoveta,600548,61869.9767226114,Cetengraulis_mysticetus-87
1989,137,87,Chaetodipterus zonatus,Pacific spadefish,603599,89.4624050834456,Chaetodipterus_zonatus-87
1989,137,87,Chondrichthyes,"Sharks, rays, chimaeras",200538,19.6365688117377,Chondrichthyes-87
1989,137,87,Clupeidae,"Herrings, sardines, menhadens",400043,4.13808009539755,Clupeidae-87
1989,137,87,Coryphaena,Dolphinfishes,500116,432.176463782669,Coryphaena-87
1989,137,87,Coryphaena hippurus,Common dolphinfish,600006,732.774648821725,Coryphaena_hippurus-87
1989,137,87,Crassostrea gigas,Pacific cupped oyster,690283,3.16710720483578,Crassostrea_gigas-87
1989,137,87,Cynoscion analis,Peruvian weakfish,600403,15.6156364373724,Cynoscion_analis-87
1989,137,87,Dasyatis longa,Longtail stingray,613178,250.257973768532,Dasyatis_longa-87
1989,137,87,Dosidicus gigas,Jumbo flying squid,690206,1088.73818591182,Dosidicus_gigas-87
1989,137,87,Elasmobranchii,"Sharks, rays, skates",200004,900.776197292354,Elasmobranchii-87
1989,137,87,Engraulidae,"Anchovies, round herrings",400454,22.7859510379367,Engraulidae-87
1989,137,87,Engraulis ringens,Anchoveta,600004,9876.84849657814,Engraulis_ringens-87
1989,137,87,Epinephelus,"Seabasses, hinds",500366,245.568452926198,Epinephelus-87
1989,137,87,Ethmidium maculatum,Pacific menhaden,601593,3.37092043166884,Ethmidium_maculatum-87
1989,137,87,Euthynnus lineatus,Black skipjack,600098,5.00851533392293,Euthynnus_lineatus-87
1989,137,87,Fistularia corneta,Pacific cornetfish,608289,13263.0128529273,Fistularia_corneta-87
1989,137,87,Gastropoda,Sea snails,290006,0.358081621844747,Gastropoda-87
1989,137,87,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,12.7562907295617,Haemulidae-87
1989,137,87,Hyporthodus mystacinus,Misty grouper,601206,67,Hyporthodus_mystacinus-87
1989,137,87,Isacia conceptionis,Cabinza grunt,600397,7.29112290745834,Isacia_conceptionis-87
1989,137,87,Istiompax indica,Black marlin,600217,0.0275692581734459,Istiompax_indica-87
1989,137,87,Istiophoridae,Billfishes,400419,131.83659164434,Istiophoridae-87
1989,137,87,Istiophorus platypterus,Indo-Pacific sailfish,600077,0.028478156642532,Istiophorus_platypterus-87
1989,137,87,Isurus,Mako sharks,500638,0.791079359089925,Isurus-87
1989,137,87,Isurus oxyrinchus,Shortfin mako,600752,975.581411759288,Isurus_oxyrinchus-87
1989,137,87,Kajikia audax,Striped marlin,600223,8.56907621645365,Kajikia_audax-87
1989,137,87,Katsuwonus pelamis,Skipjack tuna,600107,20875.9588598712,Katsuwonus_pelamis-87
1989,137,87,Litopenaeus occidentalis,Western white shrimp,690433,33.4544745503187,Litopenaeus_occidentalis-87
1989,137,87,Litopenaeus vannamei,Whiteleg shrimp,690440,7483.78667981216,Litopenaeus_vannamei-87
1989,137,87,Lobotes pacificus,Pacific tripletail,660984,57.9134625462271,Lobotes_pacificus-87
1989,137,87,Loliginidae,Common pencil squids,490010,3.25132135100285,Loliginidae-87
1989,137,87,Loligo,Common squids,590010,0.0563927295869123,Loligo-87
1989,137,87,Lutjanidae,Snappers,400323,121.049458266996,Lutjanidae-87
1989,137,87,Lutjanus,Snappers,500357,960.921032629812,Lutjanus-87
1989,137,87,Malacanthidae,Tilefishes,400308,589.095842521546,Malacanthidae-87
1989,137,87,Manta birostris,Giant manta,602061,25.8749559976496,Manta_birostris-87
1989,137,87,Marine fishes not identified,Marine fishes nei,100039,67861.7454424953,Marine_fishes_not_identified-87
1989,137,87,Marine pelagic fishes not identified,Pelagic fishes,100339,123.471380205082,Marine_pelagic_fishes_not_identified-87
1989,137,87,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,46.209067988488,Miscellaneous_aquatic_invertebrates-87
1989,137,87,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,7.78753453996319,Miscellaneous_marine_crustaceans-87
1989,137,87,Mollusca,"Clams, seasnails, squids, octopuses",190195,160.34112238274,Mollusca-87
1989,137,87,Mugil,Grey mullets,500152,17.1821008634223,Mugil-87
1989,137,87,Mugil cephalus,Flathead grey mullet,600785,398.82017849643,Mugil_cephalus-87
1989,137,87,Mugilidae,"Mullets, grey mullets",400359,42.0276603351435,Mugilidae-87
1989,137,87,Mycteroperca,"Scamps, gags",503028,12.3,Mycteroperca-87
1989,137,87,Mycteroperca xenarcha,Broomtail grouper,603334,233.63469900299,Mycteroperca_xenarcha-87
1989,137,87,Opisthonema libertate,Pacific thread herring,601484,185174.956878464,Opisthonema_libertate-87
1989,137,87,Panulirus,Spiny lobsters,590083,92.2500000000001,Panulirus-87
1989,137,87,Panulirus gracilis,Blue spiny lobster,690619,97.2384157758448,Panulirus_gracilis-87
1989,137,87,Paralabrax,Sand basses,502364,5.56023351648352,Paralabrax-87
1989,137,87,Paralabrax humeralis,Peruvian rock seabass,600352,52.1216878624043,Paralabrax_humeralis-87
1989,137,87,Paralichthyidae,Largetooth flounders,400514,0.0170891412633673,Paralichthyidae-87
1989,137,87,Paralonchurus peruanus,Peruvian banded croaker,600424,49.2314026963157,Paralonchurus_peruanus-87
1989,137,87,Penaeidae,Commercial shrimps and prawns,490043,7.01764316645102,Penaeidae-87
1989,137,87,Perciformes,Perch-likes,300060,0.0235721512901644,Perciformes-87
1989,137,87,Peristediidae,"Armored searobins, gurnards",400581,5035.13667470292,Peristediidae-87
1989,137,87,Pleuronectiformes,Flatfishes,300061,0.0404765481463275,Pleuronectiformes-87
1989,137,87,Pomadasys,Grunters,500516,2755.53702336112,Pomadasys-87
1989,137,87,Prionace glauca,Blue shark,600898,1022.05532645216,Prionace_glauca-87
1989,137,87,Rajiformes,Skates and rays,300014,824.781027294374,Rajiformes-87
1989,137,87,Sarda chiliensis,Eastern Pacific bonito,600113,371.374766403473,Sarda_chiliensis-87
1989,137,87,Sardinops sagax,Pacific sardine,601477,271061.99833528,Sardinops_sagax-87
1989,137,87,Sciaenidae,"Drums, croakers",400331,4242.64208829013,Sciaenidae-87
1989,137,87,Scomber japonicus,Chub mackerel,600117,136984.194507044,Scomber_japonicus-87
1989,137,87,Scomberomorus sierra,Pacific sierra,600136,954.237823667315,Scomberomorus_sierra-87
1989,137,87,Scombridae,"Mackerels, tunas, bonitos",400416,7822.136813639,Scombridae-87
1989,137,87,Seriola,Amberjacks,500928,1210.40058118394,Seriola-87
1989,137,87,Serranidae,"Basses, groupers, hinds",400289,3110.32818216539,Serranidae-87
1989,137,87,Sphyraena,"Barracudas, sennets",500372,591.350006073433,Sphyraena-87
1989,137,87,Sphyrna,Hammerhead sharks,500693,1209.84720388764,Sphyrna-87
1989,137,87,Synodontidae,"Lizardfishes, sauries",400160,5.21137259718879,Synodontidae-87
1989,137,87,Teuthida,Squids,390002,502.774292853351,Teuthida-87
1989,137,87,Thunnus,Tunas,501905,7.67660419937205,Thunnus-87
1989,137,87,Thunnus albacares,Yellowfin tuna,600143,17505.7666445444,Thunnus_albacares-87
1989,137,87,Thunnus obesus,Bigeye tuna,600146,1487.2814765368,Thunnus_obesus-87
1989,137,87,Thunnus orientalis,Pacific bluefin tuna,614290,3.83176385568366e-4,Thunnus_orientalis-87
1989,137,87,Trachurus murphyi,Chilean jack mackerel,600367,489.218674650275,Trachurus_murphyi-87
1989,137,87,Triakidae,Houndsharks,400488,229.975786338257,Triakidae-87
1989,137,87,Trichiurus,Hairtails,500114,1525.55002697039,Trichiurus-87
1989,137,87,Xiphias gladius,Swordfish,600226,3.51234534461316,Xiphias_gladius-87
1990,137,87,Acanthocybium solandri,Wahoo,600089,2.72498204815529,Acanthocybium_solandri-87
1990,137,87,Alopias,Thresher sharks,500639,2335.64068218153,Alopias-87
1990,137,87,Anguilliformes,"Eels, morays",300026,160.451978113848,Anguilliformes-87
1990,137,87,Argopecten purpuratus,Peruvian calico scallop,690303,10.6235373481551,Argopecten_purpuratus-87
1990,137,87,Bothidae,Lefteye flounders,400439,1956.65121114356,Bothidae-87
1990,137,87,Brama australis,Southern rays bream,654793,3.59318912474772,Brama_australis-87
1990,137,87,Bramidae,Pomfrets,400319,1487.79107114965,Bramidae-87
1990,137,87,Carangidae,"Jacks, pompanos",400314,19609.6938020994,Carangidae-87
1990,137,87,Carcharhinidae,Requiem sharks,400011,589.420247369335,Carcharhinidae-87
1990,137,87,Carcharhinus falciformis,Silky shark,600868,257.220794588534,Carcharhinus_falciformis-87
1990,137,87,Carcharhinus longimanus,Oceanic whitetip shark,600875,0.79987735396909,Carcharhinus_longimanus-87
1990,137,87,Cetengraulis mysticetus,Pacific anchoveta,600548,30405.5515400435,Cetengraulis_mysticetus-87
1990,137,87,Chaetodipterus zonatus,Pacific spadefish,603599,90.4357132084203,Chaetodipterus_zonatus-87
1990,137,87,Chondrichthyes,"Sharks, rays, chimaeras",200538,21.2503850020019,Chondrichthyes-87
1990,137,87,Clupeidae,"Herrings, sardines, menhadens",400043,1.92831787495873,Clupeidae-87
1990,137,87,Coryphaena,Dolphinfishes,500116,311.001264561619,Coryphaena-87
1990,137,87,Coryphaena hippurus,Common dolphinfish,600006,439.124827729195,Coryphaena_hippurus-87
1990,137,87,Crassostrea gigas,Pacific cupped oyster,690283,3.20156381453969,Crassostrea_gigas-87
1990,137,87,Cynoscion analis,Peruvian weakfish,600403,19.6701371637406,Cynoscion_analis-87
1990,137,87,Dasyatis longa,Longtail stingray,613178,252.980660677982,Dasyatis_longa-87
1990,137,87,Dosidicus gigas,Jumbo flying squid,690206,1143.20449766098,Dosidicus_gigas-87
1990,137,87,Elasmobranchii,"Sharks, rays, skates",200004,418.246765619916,Elasmobranchii-87
1990,137,87,Engraulidae,"Anchovies, round herrings",400454,10.8137832337753,Engraulidae-87
1990,137,87,Engraulis ringens,Anchoveta,600004,7447.44159517928,Engraulis_ringens-87
1990,137,87,Epinephelus,"Seabasses, hinds",500366,267.260738382529,Epinephelus-87
1990,137,87,Ethmidium maculatum,Pacific menhaden,601593,3.04858516269683,Ethmidium_maculatum-87
1990,137,87,Euthynnus lineatus,Black skipjack,600098,0.00679346080803775,Euthynnus_lineatus-87
1990,137,87,Fistularia corneta,Pacific cornetfish,608289,13407.3080812901,Fistularia_corneta-87
1990,137,87,Gastropoda,Sea snails,290006,0.155787977180259,Gastropoda-87
1990,137,87,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,26.4216377321267,Haemulidae-87
1990,137,87,Hyporthodus mystacinus,Misty grouper,601206,29.2,Hyporthodus_mystacinus-87
1990,137,87,Isacia conceptionis,Cabinza grunt,600397,6.05903285851162,Isacia_conceptionis-87
1990,137,87,Istiompax indica,Black marlin,600217,0.81373005442195,Istiompax_indica-87
1990,137,87,Istiophoridae,Billfishes,400419,76.385999566424,Istiophoridae-87
1990,137,87,Istiophorus platypterus,Indo-Pacific sailfish,600077,1.8990740106572e-4,Istiophorus_platypterus-87
1990,137,87,Isurus,Mako sharks,500638,1.35689461717333,Isurus-87
1990,137,87,Isurus oxyrinchus,Shortfin mako,600752,411.829412330261,Isurus_oxyrinchus-87
1990,137,87,Kajikia audax,Striped marlin,600223,1.9703530729516,Kajikia_audax-87
1990,137,87,Katsuwonus pelamis,Skipjack tuna,600107,19084.9948005278,Katsuwonus_pelamis-87
1990,137,87,Litopenaeus occidentalis,Western white shrimp,690433,15.7191606671569,Litopenaeus_occidentalis-87
1990,137,87,Litopenaeus vannamei,Whiteleg shrimp,690440,8133.23047152885,Litopenaeus_vannamei-87
1990,137,87,Lobotes pacificus,Pacific tripletail,660984,58.5435332847578,Lobotes_pacificus-87
1990,137,87,Loliginidae,Common pencil squids,490010,1.54301588090632,Loliginidae-87
1990,137,87,Loligo,Common squids,590010,0.195162011488667,Loligo-87
1990,137,87,Lutjanidae,Snappers,400323,118.139582100979,Lutjanidae-87
1990,137,87,Lutjanus,Snappers,500357,1044.30986046143,Lutjanus-87
1990,137,87,Malacanthidae,Tilefishes,400308,613.81166854818,Malacanthidae-87
1990,137,87,Manta birostris,Giant manta,602061,26.1564631277384,Manta_birostris-87
1990,137,87,Marine fishes not identified,Marine fishes nei,100039,41820.5180276144,Marine_fishes_not_identified-87
1990,137,87,Marine pelagic fishes not identified,Pelagic fishes,100339,146.78299501012,Marine_pelagic_fishes_not_identified-87
1990,137,87,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,46.7118005193065,Miscellaneous_aquatic_invertebrates-87
1990,137,87,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,7.87225918641325,Miscellaneous_marine_crustaceans-87
1990,137,87,Mollusca,"Clams, seasnails, squids, octopuses",190195,122.463527124306,Mollusca-87
1990,137,87,Mugil,Grey mullets,500152,20.0896821036107,Mugil-87
1990,137,87,Mugil cephalus,Flathead grey mullet,600785,287.483029687874,Mugil_cephalus-87
1990,137,87,Mugilidae,"Mullets, grey mullets",400359,49.3640509180288,Mugilidae-87
1990,137,87,Mycteroperca,"Scamps, gags",503028,30,Mycteroperca-87
1990,137,87,Mycteroperca xenarcha,Broomtail grouper,603334,248.864938724403,Mycteroperca_xenarcha-87
1990,137,87,Opisthonema libertate,Pacific thread herring,601484,96234.1144472898,Opisthonema_libertate-87
1990,137,87,Panulirus,Spiny lobsters,590083,56.25,Panulirus-87
1990,137,87,Panulirus gracilis,Blue spiny lobster,690619,57.532331723492,Panulirus_gracilis-87
1990,137,87,Paralabrax,Sand basses,502364,6.50114468864469,Paralabrax-87
1990,137,87,Paralabrax humeralis,Peruvian rock seabass,600352,49.9549658696795,Paralabrax_humeralis-87
1990,137,87,Paralichthyidae,Largetooth flounders,400514,0.0178369443205727,Paralichthyidae-87
1990,137,87,Paralonchurus peruanus,Peruvian banded croaker,600424,56.840412914723,Paralonchurus_peruanus-87
1990,137,87,Penaeidae,Commercial shrimps and prawns,490043,3.97926136850852,Penaeidae-87
1990,137,87,Perciformes,Perch-likes,300060,0.0687970504941116,Perciformes-87
1990,137,87,Peristediidae,"Armored searobins, gurnards",400581,5089.91655046499,Peristediidae-87
1990,137,87,Pleuronectiformes,Flatfishes,300061,0.0667133954082675,Pleuronectiformes-87
1990,137,87,Pomadasys,Grunters,500516,2912.50858023651,Pomadasys-87
1990,137,87,Prionace glauca,Blue shark,600898,1114.0018803793,Prionace_glauca-87
1990,137,87,Rajiformes,Skates and rays,300014,598.868584057983,Rajiformes-87
1990,137,87,Sarda chiliensis,Eastern Pacific bonito,600113,568.042108554016,Sarda_chiliensis-87
1990,137,87,Sardinops sagax,Pacific sardine,601477,35823.2959498091,Sardinops_sagax-87
1990,137,87,Sciaenidae,"Drums, croakers",400331,4350.02403419028,Sciaenidae-87
1990,137,87,Scomber japonicus,Chub mackerel,600117,77249.8061798744,Scomber_japonicus-87
1990,137,87,Scomberomorus sierra,Pacific sierra,600136,947.160662621671,Scomberomorus_sierra-87
1990,137,87,Scombridae,"Mackerels, tunas, bonitos",400416,8227.31333965265,Scombridae-87
1990,137,87,Seriola,Amberjacks,500928,1315.81997350437,Seriola-87
1990,137,87,Serranidae,"Basses, groupers, hinds",400289,3288.13313127252,Serranidae-87
1990,137,87,Sphyraena,"Barracudas, sennets",500372,597.783610950009,Sphyraena-87
1990,137,87,Sphyrna,Hammerhead sharks,500693,533.6183128307,Sphyrna-87
1990,137,87,Synodontidae,"Lizardfishes, sauries",400160,10.7638674384468,Synodontidae-87
1990,137,87,Teuthida,Squids,390002,508.132081746972,Teuthida-87
1990,137,87,Thunnus,Tunas,501905,8.97565083725799,Thunnus-87
1990,137,87,Thunnus albacares,Yellowfin tuna,600143,15781.1602369569,Thunnus_albacares-87
1990,137,87,Thunnus obesus,Bigeye tuna,600146,3031.31284819073,Thunnus_obesus-87
1990,137,87,Thunnus orientalis,Pacific bluefin tuna,614290,5.36992808137868e-5,Thunnus_orientalis-87
1990,137,87,Trachurus murphyi,Chilean jack mackerel,600367,3913.93870215609,Trachurus_murphyi-87
1990,137,87,Triakidae,Houndsharks,400488,249.933109157926,Triakidae-87
1990,137,87,Trichiurus,Hairtails,500114,1542.1472806986,Trichiurus-87
1990,137,87,Xiphias gladius,Swordfish,600226,46.9480291382926,Xiphias_gladius-87
1991,137,87,Acanthocybium solandri,Wahoo,600089,8.3598910013613,Acanthocybium_solandri-87
1991,137,87,Alopias,Thresher sharks,500639,4761.18617092798,Alopias-87
1991,137,87,Anguilliformes,"Eels, morays",300026,206.738742170558,Anguilliformes-87
1991,137,87,Argopecten purpuratus,Peruvian calico scallop,690303,18.1012699475846,Argopecten_purpuratus-87
1991,137,87,Bothidae,Lefteye flounders,400439,3201.85716076209,Bothidae-87
1991,137,87,Brama australis,Southern rays bream,654793,4.5151986408288,Brama_australis-87
1991,137,87,Bramidae,Pomfrets,400319,1705.13200568199,Bramidae-87
1991,137,87,Carangidae,"Jacks, pompanos",400314,22337.9455923958,Carangidae-87
1991,137,87,Carcharhinidae,Requiem sharks,400011,1140.76444635439,Carcharhinidae-87
1991,137,87,Carcharhinus falciformis,Silky shark,600868,249.601213213196,Carcharhinus_falciformis-87
1991,137,87,Carcharhinus longimanus,Oceanic whitetip shark,600875,7.36871380281036,Carcharhinus_longimanus-87
1991,137,87,Cetengraulis mysticetus,Pacific anchoveta,600548,58315.6142865007,Cetengraulis_mysticetus-87
1991,137,87,Chaetodipterus zonatus,Pacific spadefish,603599,103.646830552087,Chaetodipterus_zonatus-87
1991,137,87,Chondrichthyes,"Sharks, rays, chimaeras",200538,18.8848987204335,Chondrichthyes-87
1991,137,87,Clupeidae,"Herrings, sardines, menhadens",400043,2.55487558795521,Clupeidae-87
1991,137,87,Clupeiformes,"Herrings, shads, anchovies",300028,0.706734224447251,Clupeiformes-87
1991,137,87,Coryphaena,Dolphinfishes,500116,151.956616081446,Coryphaena-87
1991,137,87,Coryphaena hippurus,Common dolphinfish,600006,101.825902729015,Coryphaena_hippurus-87
1991,137,87,Crassostrea gigas,Pacific cupped oyster,690283,3.66925775686138,Crassostrea_gigas-87
1991,137,87,Cynoscion analis,Peruvian weakfish,600403,7.38681051609707,Cynoscion_analis-87
1991,137,87,Dasyatis longa,Longtail stingray,613178,289.936826282523,Dasyatis_longa-87
1991,137,87,Dosidicus gigas,Jumbo flying squid,690206,2782.87655291974,Dosidicus_gigas-87
1991,137,87,Elasmobranchii,"Sharks, rays, skates",200004,275.029547410148,Elasmobranchii-87
1991,137,87,Engraulidae,"Anchovies, round herrings",400454,14.0125042633643,Engraulidae-87
1991,137,87,Engraulis ringens,Anchoveta,600004,7922.25905690752,Engraulis_ringens-87
1991,137,87,Epinephelus,"Seabasses, hinds",500366,434.803135234815,Epinephelus-87
1991,137,87,Ethmidium maculatum,Pacific menhaden,601593,1.46184578749712,Ethmidium_maculatum-87
1991,137,87,Euthynnus lineatus,Black skipjack,600098,145.709834430065,Euthynnus_lineatus-87
1991,137,87,Fistularia corneta,Pacific cornetfish,608289,15365.8874305391,Fistularia_corneta-87
1991,137,87,Gastropoda,Sea snails,290006,0.0762222483416987,Gastropoda-87
1991,137,87,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,23.2405690492328,Haemulidae-87
1991,137,87,Hyporthodus mystacinus,Misty grouper,601206,16.5557953950811,Hyporthodus_mystacinus-87
1991,137,87,Isacia conceptionis,Cabinza grunt,600397,1.1992113747111,Isacia_conceptionis-87
1991,137,87,Istiompax indica,Black marlin,600217,0.0988858674762992,Istiompax_indica-87
1991,137,87,Istiophoridae,Billfishes,400419,20.5910586350621,Istiophoridae-87
1991,137,87,Istiophorus platypterus,Indo-Pacific sailfish,600077,0.0411692788859852,Istiophorus_platypterus-87
1991,137,87,Isurus,Mako sharks,500638,13.7804149681918,Isurus-87
1991,137,87,Isurus oxyrinchus,Shortfin mako,600752,480.369168877637,Isurus_oxyrinchus-87
1991,137,87,Kajikia audax,Striped marlin,600223,41.7765780132105,Kajikia_audax-87
1991,137,87,Katsuwonus pelamis,Skipjack tuna,600107,13134.8416070798,Katsuwonus_pelamis-87
1991,137,87,Litopenaeus occidentalis,Western white shrimp,690433,7.99626868720588,Litopenaeus_occidentalis-87
1991,137,87,Litopenaeus vannamei,Whiteleg shrimp,690440,13309.1897406555,Litopenaeus_vannamei-87
1991,137,87,Lobotes pacificus,Pacific tripletail,660984,67.0957463485873,Lobotes_pacificus-87
1991,137,87,Loliginidae,Common pencil squids,490010,1.99944054196564,Loliginidae-87
1991,137,87,Loligo,Common squids,590010,0.0242456759631736,Loligo-87
1991,137,87,Lutjanidae,Snappers,400323,137.157375165112,Lutjanidae-87
1991,137,87,Lutjanus,Snappers,500357,1708.90498302896,Lutjanus-87
1991,137,87,Malacanthidae,Tilefishes,400308,831.983623246428,Malacanthidae-87
1991,137,87,Manta birostris,Giant manta,602061,29.9774768779088,Manta_birostris-87
1991,137,87,Marine fishes not identified,Marine fishes nei,100039,64382.5581842327,Marine_fishes_not_identified-87
1991,137,87,Marine pelagic fishes not identified,Pelagic fishes,100339,261.556223950078,Marine_pelagic_fishes_not_identified-87
1991,137,87,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,53.5355989513737,Miscellaneous_aquatic_invertebrates-87
1991,137,87,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,9.02226216844072,Miscellaneous_marine_crustaceans-87
1991,137,87,Mollusca,"Clams, seasnails, squids, octopuses",190195,11.4728316777711,Mollusca-87
1991,137,87,Mugil,Grey mullets,500152,23.4465698587127,Mugil-87
1991,137,87,Mugil cephalus,Flathead grey mullet,600785,82.0743455861005,Mugil_cephalus-87
1991,137,87,Mugilidae,"Mullets, grey mullets",400359,57.3955920445602,Mugilidae-87
1991,137,87,Mycteroperca,"Scamps, gags",503028,40.921768707483,Mycteroperca-87
1991,137,87,Mycteroperca xenarcha,Broomtail grouper,603334,404.887695918116,Mycteroperca_xenarcha-87
1991,137,87,Opisthonema libertate,Pacific thread herring,601484,89394.5376134478,Opisthonema_libertate-87
1991,137,87,Panulirus,Spiny lobsters,590083,140.85,Panulirus-87
1991,137,87,Panulirus gracilis,Blue spiny lobster,690619,141.307042245069,Panulirus_gracilis-87
1991,137,87,Paralabrax,Sand basses,502364,7.58745421245422,Paralabrax-87
1991,137,87,Paralabrax humeralis,Peruvian rock seabass,600352,21.4283931203048,Paralabrax_humeralis-87
1991,137,87,Paralichthyidae,Largetooth flounders,400514,0.0224138902675888,Paralichthyidae-87
1991,137,87,Paralonchurus peruanus,Peruvian banded croaker,600424,27.6695235414157,Paralonchurus_peruanus-87
1991,137,87,Penaeidae,Commercial shrimps and prawns,490043,14.0583746463811,Penaeidae-87
1991,137,87,Perciformes,Perch-likes,300060,0.0176186895743384,Perciformes-87
1991,137,87,Peristediidae,"Armored searobins, gurnards",400581,5833.4666639328,Peristediidae-87
1991,137,87,Pleuronectiformes,Flatfishes,300061,0.0474074478203764,Pleuronectiformes-87
1991,137,87,Pomadasys,Grunters,500516,4229.53315785688,Pomadasys-87
1991,137,87,Prionace glauca,Blue shark,600898,1108.34172343233,Prionace_glauca-87
1991,137,87,Rajiformes,Skates and rays,300014,675.874405776504,Rajiformes-87
1991,137,87,Sarda chiliensis,Eastern Pacific bonito,600113,364.76930546204,Sarda_chiliensis-87
1991,137,87,Sardinops sagax,Pacific sardine,601477,23228.4975414595,Sardinops_sagax-87
1991,137,87,Sciaenidae,"Drums, croakers",400331,5492.20119502843,Sciaenidae-87
1991,137,87,Scomber japonicus,Chub mackerel,600117,53758.9094734127,Scomber_japonicus-87
1991,137,87,Scomberomorus sierra,Pacific sierra,600136,1537.67892598995,Scomberomorus_sierra-87
1991,137,87,Scombridae,"Mackerels, tunas, bonitos",400416,8254.8695017303,Scombridae-87
1991,137,87,Seriola,Amberjacks,500928,2150.49549276596,Seriola-87
1991,137,87,Serranidae,"Basses, groupers, hinds",400289,4793.59492027615,Serranidae-87
1991,137,87,Sphyraena,"Barracudas, sennets",500372,685.109614695686,Sphyraena-87
1991,137,87,Sphyrna,Hammerhead sharks,500693,1198.92265648636,Sphyrna-87
1991,137,87,Synodontidae,"Lizardfishes, sauries",400160,9.48701674604763,Synodontidae-87
1991,137,87,Teuthida,Squids,390002,616.508032631959,Teuthida-87
1991,137,87,Thunnus,Tunas,501905,10.475438252224,Thunnus-87
1991,137,87,Thunnus albacares,Yellowfin tuna,600143,17122.4390092149,Thunnus_albacares-87
1991,137,87,Thunnus obesus,Bigeye tuna,600146,2293.9704622323,Thunnus_obesus-87
1991,137,87,Thunnus orientalis,Pacific bluefin tuna,614290,0.00488143543032894,Thunnus_orientalis-87
1991,137,87,Trachurus murphyi,Chilean jack mackerel,600367,36900.4130045129,Trachurus_murphyi-87
1991,137,87,Triakidae,Houndsharks,400488,408.989660860983,Triakidae-87
1991,137,87,Trichiurus,Hairtails,500114,1767.42873161802,Trichiurus-87
1991,137,87,Xiphias gladius,Swordfish,600226,110.275786713504,Xiphias_gladius-87
1991,137,87,Xiphiidae,Swordfishes,400417,0.0468202284602109,Xiphiidae-87
1992,137,87,Acanthocybium solandri,Wahoo,600089,5.61145912332969,Acanthocybium_solandri-87
1992,137,87,Alopias,Thresher sharks,500639,3239.34891679913,Alopias-87
1992,137,87,Anguilliformes,"Eels, morays",300026,94.3143090207546,Anguilliformes-87
1992,137,87,Argopecten purpuratus,Peruvian calico scallop,690303,58.2231731362481,Argopecten_purpuratus-87
1992,137,87,Bothidae,Lefteye flounders,400439,3275.61746777015,Bothidae-87
1992,137,87,Brama australis,Southern rays bream,654793,4.87035926725605,Brama_australis-87
1992,137,87,Bramidae,Pomfrets,400319,1794.04058753069,Bramidae-87
1992,137,87,Carangidae,"Jacks, pompanos",400314,23535.7595102468,Carangidae-87
1992,137,87,Carcharhinidae,Requiem sharks,400011,956.826384769935,Carcharhinidae-87
1992,137,87,Carcharhinus falciformis,Silky shark,600868,209.260161340708,Carcharhinus_falciformis-87
1992,137,87,Carcharhinus longimanus,Oceanic whitetip shark,600875,3.42240410833239,Carcharhinus_longimanus-87
1992,137,87,Cetengraulis mysticetus,Pacific anchoveta,600548,97447.2298039954,Cetengraulis_mysticetus-87
1992,137,87,Chaetodipterus zonatus,Pacific spadefish,603599,109.051158596362,Chaetodipterus_zonatus-87
1992,137,87,Chondrichthyes,"Sharks, rays, chimaeras",200538,16.5194124388651,Chondrichthyes-87
1992,137,87,Clupeidae,"Herrings, sardines, menhadens",400043,1.11888114637535,Clupeidae-87
1992,137,87,Coryphaena,Dolphinfishes,500116,217.282657167587,Coryphaena-87
1992,137,87,Coryphaena hippurus,Common dolphinfish,600006,347.673191433607,Coryphaena_hippurus-87
1992,137,87,Crassostrea gigas,Pacific cupped oyster,690283,3.86057930998031,Crassostrea_gigas-87
1992,137,87,Cynoscion analis,Peruvian weakfish,600403,11.1491290765816,Cynoscion_analis-87
1992,137,87,Dasyatis longa,Longtail stingray,613178,305.054642360452,Dasyatis_longa-87
1992,137,87,Dosidicus gigas,Jumbo flying squid,690206,4634.27178431675,Dosidicus_gigas-87
1992,137,87,Elasmobranchii,"Sharks, rays, skates",200004,406.580444190967,Elasmobranchii-87
1992,137,87,Engraulidae,"Anchovies, round herrings",400454,6.26580744890691,Engraulidae-87
